page_id,title
39006327,Wikipedia:Featured picture candidates/Monte Carlo localization
39006561,Talk:Martian polar ice caps
39013900,Non-linear coherent states
39014926,"1,4-dihydroxy-2-naphthoyl-CoA hydrolase"
39014949,Fluoroacetyl-CoA thioesterase
39016366,Apple Video
39022062,Ermakov–Lewis invariant
39023372,Talk:Root of unity
39024922,(3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring))-phosphatase
39024964,Inositol-polyphosphate 5-phosphatase
39025097,Phosphoethanolamine/phosphocholine phosphatase
39025132,Acireductone synthase
39025175,"Phosphatidylinositol-4,5-bisphosphate 4-phosphatase"
39026829,Wikipedia:Reference desk/Archives/Mathematics/2013 April 1
39026837,Wikipedia:Reference desk/Archives/Mathematics/2013 April 2
39033720,Stochastic cellular automaton
39035446,Mannosylfructose-phosphate phosphatase
39035501,"2,3-bisphosphoglycerate 3-phosphatase"
39035524,Diacylglycerol diphosphate phosphatase
39035799,"D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase"
39035878,"D-glycero-alpha-D-manno-heptose 1,7-bisphosphate 7-phosphatase"
39035966,ADP-ribose 1''-phosphate phosphatase
39035997,Glucosyl-3-phosphoglycerate phosphatase
39036034,"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase"
39036091,2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate phosphatase
39037461,"3',5'-cyclic-AMP phosphodiesterase"
39037502,N-acetylphosphatidylethanolamine-hydrolysing phospholipase D
39037942,Sclareol cyclase
39037965,Geranylgeranyl diphosphate diphosphatase
39038006,Farnesyl diphosphatase
39038017,Drimenol cyclase
39038039,Tuberculosinol synthase
39038076,Isotuberculosinol synthase
39038097,"(13E)-labda-7,13-dien-15-ol synthase"
39038126,Geranyl diphosphate diphosphatase
39038162,User:OCCullens/sandbox
39041162,User:Kaingeo/sandbox
39052718,Lehmer's totient problem
39056385,Wikipedia:Reference desk/Archives/Mathematics/2013 April 4
39056393,Wikipedia:Reference desk/Archives/Mathematics/2013 April 5
39057946,TRNA-intron endonuclease
39070000,Talk:Surjunctive group
39071360,Moment-area theorem
39074521,User:Dkmax12
39074610,User:Dkmax12/sandbox
39076254,User:Huang jennifer/sandbox
39079167,User:Wamiq/Formulae
39082282,Bony–Brezis theorem
39082552,Barsoum elements
39093964,User:Orpheuslookedback/sandbox
39094584,User:Huang jennifer/Most Reliable Data Path Transmission
39097422,Glycopeptide alpha-N-acetylgalactosaminidase
39097677,Strictosidine beta-glucosidase
39098221,Azimi Q models
39100874,Lacto-N-biosidase
39101548,Mannosylglycerate hydrolase
39101619,Unsaturated rhamnogalacturonyl hydrolase
39103859,Beta-D-glucopyranosyl abscisate beta-glucosidase
39103988,Gellan tetrasaccharide unsaturated glucuronyl hydrolase
39104007,Unsaturated chondroitin disaccharide hydrolase
39104049,"4-Hydroxy-7-methoxy-3-oxo-3,4-dihydro-2H-1,4-benzoxazin-2-yl glucoside beta-D-glucosidase"
39104079,UDP-N-acetylglucosamine 2-epimerase (hydrolysing)
39104115,"UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing)"
39104999,Wikipedia:Reference desk/Archives/Mathematics/2013 April 10
39105598,Bernal chart
39105905,ADP-ribosylarginine hydrolase
39106154,Futalosine hydrolase
39110200,User:Seankieran/sandbox
39111194,Lake discharge problem
39111458,User:Lorywill/sandbox
39111538,"Cholesterol-5,6-oxide hydrolase"
39112908,User:Nanite/sandbox
39114218,Hagen–Rubens relation
39114434,Template:Bra/doc
39115451,Template:Bra-ket/doc
39116658,"File:Second Moment of Area, Annulus.svg"
39121987,HD 108063
39125683,Complex coordinate space
39126966,D-Ala-D-Ala dipeptidase
39127799,Reciprocal distribution
39129785,User talk:DTLHS
39130124,Variable speed wind turbine
39131765,User:Larissanpa/sandbox
39135118,User:ThermoGroup6/sandbox
39140521,Talk:Mixed volume
39141214,Standard linear solid Q model for attenuation and dispersion
39141672,Admittance (geophysics)
39144458,File:Math Formatting.png
39145558,Crack tip opening displacement
39147406,User:Markus Pössel/sandbox
39147431,Ganita Kaumudi
39147533,Jun Maekawa
39152542,User:Megwikian/sandbox
39152746,User:Fujunwu/sandbox
39154865,Wikipedia:Reference desk/Archives/Mathematics/2013 April 15
39171284,Dirac equation in curved spacetime
39175094,User:Collabi/sandbox
39177096,Mahler's 3/2 problem
39177739,User:Cycomachead/sandbox
39185200,User:Purpose-is-dick/sandbox
39190429,Wikipedia:Wikipedia Signpost/2013-04-22/Technology report
39195510,Exp4j
39197973,Perfectoid space
39202556,Moving crack (metalworking)
39202921,User:Ant.ton.t
39207247,Talk:Brahmagupta's interpolation formula
39212825,Wikipedia:Reference desk/Archives/Mathematics/2013 April 21
39213464,Envirome
39214059,Rose–Vinet equation of state
39224245,YDS algorithm
39224451,General covariant transformations
39225678,Mirai (song)
39226840,Brownian meander
39227440,Linked field
39227817,Quaternionic structure
39228380,Talk:Antiunitary operator
39229405,User:MrLundy
39229407,IS/MP model
39230147,Wikipedia:Reference desk/Archives/Mathematics/2013 April 23
39232050,User talk:115.66.61.249
39235740,User:Down But Not Out
39236724,User:Des04/sandbox
39237947,User talk:Zaeemburq
39240530,Gauge group (mathematics)
39241561,Missing / It's You
39245484,Nonlinear realization
39255377,Static hashing
39255698,Okubo algebra
39258358,Vacancy (song)
39259116,User talk:BTotaro
39261435,User:Snkhaderi/sandbox
39269231,Glutathione hydrolase
39269250,Leukotriene C4 hydrolase
39269581,Variable elimination
39270210,User:RAIDius/sandbox
39277953,User:Taro Terao
39278630,Joy's law (computing)
39283667,RecycleUnits
39284103,Symmetric probability distribution
39284847,Set estimation
39286332,Almost ring
39289498,User:Clancer/sandbox
39292887,User:AubreyJack11/sandbox
39298130,User:Tomer T/try2
39298696,Samsung NX1000
39299429,User:Justin545/sandbox
39303379,User:TakuyaMurata/Isotropy representation
39305952,Iterated limit
39308796,Template:A6 honeycombs
39308853,Template:A7 honeycombs
39311420,User:RodrigoRocco/sandbox
39313229,Fujisaki model
39313479,User:Elfinit/Mumford Curve
39313692,User:Pravindrakumar iit/sandbox
39314097,User:Caagr98/sandbox
39315351,User talk:69.137.147.148
39321538,Diophantine quintuple
39329236,Halved cube graph
39330817,Weyl's theorem on complete reducibility
39331057,Wikipedia:Reference desk/Archives/Mathematics/2013 May 4
39331156,Whitehead's lemma (Lie algebras)
39331467,Wikipedia:Miscellany for deletion/User:PrimeNumbersTheorem
39339697,Iribarren number
39340736,Talk:M/D/1 queue
39342768,User:Sgmagill/sandbox2
39343456,Template talk:COinS
39345722,User:HowiAuckland/sandbox
39347660,User talk:114.181.15.175
39352920,User:R36/Stuff About Integrals
39353419,User:Shalaev/sandbox
39356136,Conformastatic spacetimes
39356140,Wikipedia:Department of Fun/Word Count/doc
39356970,User:Mct mht/Overlapping generations model
39358329,Affine bundle
39359649,User:Larryisgood/Miller's Rule (Optics)
39359993,Miller's rule (optics)
39362464,(R)-amidase
39362485,L-proline amide hydrolase
39362754,2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase
39362790,N-acetyl-1-D-myo-inositol-2-amino-2-deoxy-alpha-D-glucopyranoside deacetylase
39362843,Peptidoglycan-N-acetylglucosamine deacetylase
39362880,Chitin disaccharide deacetylase
39362919,Maleamate amidohydrolase
39362954,UDP-3-O-acyl-N-acetylglucosamine deacetylase
39362995,Sphingomyelin deacylase
39363051,2-oxoglutaramate amidase
39363077,2'-N-acetylparomamine deacetylase
39363111,2'''-acetyl-6'''-hydroxyneomycin C deacetylase
39363254,Streptothricin hydrolase
39366009,User talk:LMANSH/sandbox
39368443,AKNS system
39369523,Acoustic camera
39372305,Methylenediurea deaminase
39372787,S-methyl-5'-thioadenosine deaminase
39372809,8-oxoguanine deaminase
39372909,5-nitroanthranilic acid aminohydrolase
39372933,2-nitroimidazole nitrohydrolase
39374379,User talk:93.136.109.157
39379024,NGC 4845
39383078,Interval propagation
39383230,Mn2+-dependent ADP-ribose/CDP-alcohol diphosphatase
39383261,"UDP-2,3-diacylglucosamine diphosphatase"
39383325,8-oxo-dGTP diphosphatase
39383381,2-hydroxy-dATP diphosphatase
39383538,8-oxo-dGDP phosphatase
39383578,M7GpppX diphosphatase
39383605,Diadenosine hexaphosphate hydrolase (AMP-forming)
39383660,Diadenosine hexaphosphate hydrolase (ATP-forming)
39383683,M7GpppN-mRNA hydrolase
39383698,Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
39385156,Talk:Group code
39385465,User talk:2001:67C:20D0:3A:559A:8F5E:B0A4:BC62
39389056,User talk:ITAC/fifth archive
39390447,Wikipedia:Reference desk/Archives/Mathematics/2013 May 11
39390758,User:DragoonWraith/Math
39396833,Self-consistency principle in high energy Physics
39397465,User talk:Medaminech
39400139,Beck–Fiala theorem
39400491,Steroid-transporting ATPase
39401432,User:Aapeliv/sandbox
39407719,Wikipedia:Reference desk/Archives/Mathematics/2013 May 13
39408074,Aminopyrimidine aminohydrolase
39408730,User:Jochen Burghardt/sandbox
39409402,"Cyclohexane-1,2-dione hydrolase"
39409411,Cobalt-precorrin 5A hydrolase
39409425,"2-hydroxy-6-oxo-6-(2-aminophenyl)hexa-2,4-dienoate hydrolase"
39409460,(+)-Caryolan-1-ol synthase
39409474,Oxepin-CoA hydrolase
39409495,"4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase"
39409528,6-oxocamphor hydrolase
39409562,"2,6-dihydroxypseudooxynicotine hydrolase"
39409574,3-fumarylpyruvate hydrolase
39410762,Standard dimension ratio
39419428,User:Smokow/sandbox
39422099,Talk:Glossary of commutative algebra
39423457,Wikipedia:Reference desk/Archives/Mathematics/2013 May 15
39429184,User talk:Dustr.badalyan
39431504,Dold–Kan correspondence
39434851,User:Mark.j.cal/sandbox
39435930,AW*-algebra
39437006,User:Nataša Bižić
39442496,Wikipedia:Reference desk/Archives/Mathematics/2013 May 17
39443806,PSR J0348+0432
39447080,Non-extensive self-consistent thermodynamical theory
39451938,User:Qwertyzzz18/sandbox
39452093,Minimum chi-square estimation
39454324,User talk:140.112.30.82
39456961,Dunham expansion
39457035,Fontaine's period rings
39457530,User:Dkmiller271/sandbox
39458006,Malonyl-S-ACP decarboxylase
39458032,Biotin-independent malonate decarboxylase
39458092,Biotin-dependent malonate decarboxylase
39458138,Peptidyl-glutamate 4-carboxylase
39458165,Salicylate decarboxylase
39458248,Indole-3-carboxylate decarboxylase
39458262,Pyrrole-2-carboxylate decarboxylase
39458278,Ethylmalonyl-CoA decarboxylase
39458290,L-glutamyl-(BtrI acyl-carrier protein) decarboxylase
39458317,Carboxynorspermidine decarboxylase
39458335,PageRank algorithm in biochemistry
39458519,D-threonine aldolase
39458796,3-hexulose-6-phosphate synthase
39458818,Benzoyl-CoA-dihydrodiol lyase
39458839,Trans-o-hydroxybenzylidenepyruvate hydratase-aldolase
39459062,6-carboxytetrahydropterin synthase
39462235,User:Xenocidius/Specialist/Q4
39463065,Michael McQuillan (mathematician)
39464126,User:Shealer/sandbox
39465124,Talk:Cantor's intersection theorem
39468604,User talk:Lp.vitor
39470678,3-hydroxy-D-aspartate aldolase
39470731,(6-4)DNA photolyase
39470884,Cascades in financial networks
39471199,S-specific spore photoproduct lyase
39471281,Phosphomethylpyrimidine synthase
39471351,2-iminoacetate synthase
39475804,Continuous gusts
39479210,User:Promise her a definition
39483862,User:AbiLtoCen/Sandbox
39483864,User talk:AbiLtoCen/sandbox
39486121,Rost invariant
39486714,Aldos-2-ulose dehydratase
39486786,Methanogen homoaconitase
39486806,"UDP-N-acetylglucosamine 4,6-dehydratase (configuration-inverting)"
39486876,3-hydroxypropionyl-CoA dehydratase
39486883,2-methylcitrate dehydratase (2-methyl-trans-aconitate forming)
39486892,3-dehydroshikimate dehydratase
39486931,4-hydroxybutanoyl-CoA dehydratase
39486940,Colneleate synthase
39486955,Tryptophan synthase (indole-salvaging)
39486972,Tetrahymanol synthase
39487012,Dammarenediol II synthase
39488428,User:JustBerry/Math/Prime Factorization/sandbox
39490884,Liberation (pharmacology)
39490943,Elimination (pharmacology)
39491335,User:Tanatarca/sandbox
39492273,Sriramachakra
39494110,N-acetylmuramic acid 6-phosphate etherase
39494138,Linalool dehydratase
39494157,"Lupan-3beta,20-diol synthase"
39494186,Squalene—-hopanol cyclase
39494214,D-lactate dehydratase
39494244,"Carotenoid 1,2-hydratase"
39494280,"2-hydroxyhexa-2,4-dienoate hydratase"
39494331,Very-long-chain (3R)-3-hydroxyacyl-(acyl-carrier protein) dehydratase
39494434,ADP-dependent NAD(P)H-hydrate dehydratase
39494468,Sporulenol synthase
39495432,Exo-(1-4)-α-D-glucan lyase
39495737,Germacradienol synthase
39495758,"Ent-cassa-12,15-diene synthase"
39495782,Ent-sandaracopimaradiene synthase
39495804,"Ent-pimara-8(14),15-diene synthase"
39495819,"Ent-pimara-9(11),15-diene synthase"
39495830,Levopimaradiene synthase
39498424,"Syn-pimara-7,15-diene synthase"
39498436,Terpentetriene synthase
39498463,Epi-isozizaene synthase
39498484,Alpha-bisabolene synthase
39498497,Epi-cedrol synthase
39498518,(Z)-gamma-bisabolene synthase
39498540,Elisabethatriene synthase
39498551,Aphidicolan-16beta-ol synthase
39501756,"Fusicocca-2,10(14)-diene synthase"
39501782,"Isopimara-7,15-diene synthase"
39502320,Phyllocladan-16alpha-ol synthase
39502343,Alpha-farnesene synthase
39502359,Beta-farnesene synthase
39502378,"(3S,6E)-nerolidol synthase"
39502432,"(+)-alpha-santalene synthase ((2Z,6Z)-farnesyl diphosphate cyclizing)"
39502455,Beta-phellandrene synthase (neryl-diphosphate-cyclizing)
39502482,(4S)-beta-phellandrene synthase (geranyl-diphosphate-cyclizing)
39502506,"(+)-endo-beta-bergamotene synthase ((2Z,6Z)-farnesyl diphosphate cyclizing)"
39502532,"(-)-endo-alpha-bergamotene synthase ((2Z,6Z)-farnesyl diphosphate cyclizing)"
39502547,(S)-beta-bisabolene synthase
39502562,Gamma-humulene synthase
39502577,(-)-beta-caryophyllene synthase
39502627,(E)-gamma-bisabolene synthase
39502647,Germacrene C synthase
39503172,5-epiaristolochene synthase
39503208,"(-)-gamma-cadinene synthase ((2Z,6E)-farnesyl diphosphate cyclizing)"
39503225,(+)-cubenene synthase
39503243,(+)-epicubenol synthase
39503254,Zingiberene synthase
39503274,Beta-selinene cyclase
39503293,Cis-muuroladiene synthase
39503307,Beta-eudesmol synthase
39503325,(+)-alpha-barbatene synthase
39503347,Patchoulol synthase
39503366,"(E,E)-germacrene B synthase"
39503376,Alpha-gurjunene synthase
39503395,Valencene synthase
39503414,Presilphiperfolanol synthase
39503787,(+)-delta-selinene synthase
39503824,Beta-chamigrene synthase
39503850,Thujopsene synthase
39503863,Alpha-longipinene synthase
39503886,Exo-alpha-bergamotene synthase
39503917,Alpha-santalene synthase
39503944,Beta-santalene synthase
39503973,10-epi-gamma-eudesmol synthase
39503989,Alpha-eudesmol synthase
39504004,7-epi-alpha-selinene synthase
39504028,Viridiflorene synthase
39504057,(+)-beta-caryophyllene synthase
39504079,5-epi-alpha-selinene synthase
39504095,Cubebol synthase
39504127,(+)-gamma-cadinene synthase
39504221,Drucker stability
39504423,Delta-guaiene synthase
39504445,Gamma-curcumene synthase
39504466,(-)-alpha-cuprenene synthase
39504495,Avermitilol synthase
39504502,(-)-delta-cadinene synthase
39504521,(+)-T-muurolol synthase
39504539,Labdatriene synthase
39504551,Bicyclogermacrene synthase
39504562,7-epi-sesquithujene synthase
39504634,Ent-isokaurene synthase
39504649,Alpha-humulene synthase
39504666,Tricyclene synthase
39504679,(E)-beta-ocimene synthase
39504727,"1,8-cineole synthase"
39504739,(-)-sabinene synthase
39504887,(+)-sabinene synthase
39504906,(-)-alpha-terpineol synthase
39504921,(+)-alpha-terpineol synthase
39504932,Terpinolene synthase
39504959,Gamma-terpinene synthase
39504976,Alpha-terpinene synthase
39505143,(+)-camphene synthase
39505160,(-)-camphene synthase
39505173,2-methylisoborneol synthase
39505208,(-)-alpha-pinene synthase
39505236,(+)-alpha-pinene synthase
39505261,Beta-sesquiphellandrene synthase
39505345,2-deoxy-scyllo-inosose synthase
39505392,Alpha-muurolene synthase
39505433,Gamma-muurolene synthase
39505457,Beta-copaene synthase
39505480,Beta-cubebene synthase
39505507,(+)-sativene synthase
39505524,Tetraprenyl-beta-curcumene synthase
39505543,Miltiradiene synthase
39505561,Neoabietadiene synthase
39505585,Alpha-copaene synthase
39505591,5-phosphonooxy-L-lysine phospho-lyase
39505606,Delta6-protoilludene synthase
39505614,Alpha-isocomene synthase
39505624,(E)-2-epi-beta-caryophyllene synthase
39505642,(+)-epi-alpha-bisabolol synthase
39505650,"Valerena-4,7(11)-diene synthase"
39505661,Cis-abienol synthase
39506249,User talk:108.25.136.30/Test1
39507098,User:Xenocidius/Specialist/Q5
39507642,User:JensReinisch/sandbox
39512109,Von Kármán wind turbulence model
39517863,"3,4-dihydroxyphenylalanine reductive deaminase"
39517902,Phenylalanine/tyrosine ammonia-lyase
39517962,Threo-3-hydroxy-D-aspartate ammonia-lyase
39517976,L-lysine cyclodeaminase
39518049,Gamma-L-glutamyl-butirosin B gamma-glutamyl cyclotransferase
39518092,4'-demethylrebeccamycin synthase
39518145,Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)
39518238,Carboxybiotin decarboxylase
39518262,7-carboxy-7-deazaguanine synthase
39518784,User talk:112.134.181.79
39526675,User:Max i m 942/sandbox
39527337,Metric-affine gravitation theory
39527518,2-hydroxypropyl-CoM lyase
39527611,Olivetolic acid cyclase
39527704,Heme ligase
39527838,"Talk:Eight Days, Assassination Attempts against King Jeongjo"
39528499,User talk:Adhish24
39528634,User:Mitranim/Sandbox
39528968,Centered tetrahedral number
39529359,Centered octahedral number
39529501,Centered dodecahedral number
39529642,Centered icosahedral number
39530296,Dodecahedral number
39530422,Icosahedral number
39530887,Elliptic pseudoprime
39532057,User talk:Nataša Bižić
39532226,"UDP-2,3-diacetamido-2,3-dideoxyglucuronic acid 2-epimerase"
39532274,N-acetylneuraminate epimerase
39532300,DTDP-L-rhamnose 4-epimerase
39533009,User:Tenoc.1776/StatProbSet2
39539995,User:Kboulite/sandbox
39540312,Wikipedia:Articles for deletion/SIVAHARI THEOREM ON ODD AND EVEN NUMBERS
39540469,Hydantoin racemase
39540486,NAD(P)H-hydrate epimerase
39540584,Zeta-carotene isomerase
39540610,Prolycopene isomerase
39540652,Beta-carotene isomerase
39540729,1-(5-phosphoribosyl)-5-((5-phosphoribosylamino)methylideneamino)imidazole-4-carboxamide isomerase
39540826,6-phospho-3-hexuloisomerase
39540869,D-sedoheptulose 7-phosphate isomerase
39540937,"TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase (dTDP-3-dehydro-6-deoxy-alpha-D-galactopyranose-forming)"
39540985,"TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase (dTDP-3-dehydro-6-deoxy-alpha-D-glucopyranose-forming)"
39541023,"2,3-diketo-5-methylthiopentyl-1-phosphate enolase"
39541079,2-hydroxymuconate tautomerase
39544418,Geometric quotient
39550711,Blade solidity
39551419,User:Alicialuhrs/sandbox
39552472,Wikipedia:Reference desk/Archives/Mathematics/2013 May 29
39554290,User:Maschen/Thermodynamics in curved spacetime
39554431,4-oxalomesaconate tautomerase
39554475,"Trans-2,3-dihydro-3-hydroxyanthranilate isomerase"
39554488,"2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase"
39554551,Capsanthin/capsorubin synthase
39554604,Thiazole tautomerase
39555438,Hasse derivative
39555966,Barban–Davenport–Halberstam theorem
39558108,User:ABierling
39561251,"Glutamate 2,3-aminomutase"
39561281,Geraniol isomerase
39561291,"9,12-octadecadienoate 8-hydroperoxide 8R-isomerase"
39561321,"9,12-octadecadienoate 8-hydroperoxide 8S-isomerase"
39561751,Wikipedia:Reference desk/Archives/Mathematics/2013 May 30
39562225,User:Xenocidius/Specialist/Q6
39563285,(1-4)-a-D-glucan 1-a-D-glucosylmutase
39563595,16S rRNA pseudouridine516 synthase
39563628,23S rRNA pseudouridine2457 synthase
39563639,23S rRNA pseudouridine2604 synthase
39563704,23S rRNA pseudouridine2605 synthase
39563735,23S rRNA pseudouridine1911/1915/1917 synthase
39563794,TRNA pseudouridine55 synthase
39563846,TRNA pseudouridine65 synthase
39563860,Transfer entropy
39563863,TRNA pseudouridine13 synthase
39564007,23S rRNA pseudouridine746 synthase
39564011,N-transform
39564043,UDP-arabinopyranose mutase
39564081,Thalianol synthase
39564091,Protostadienol synthase
39564125,Cucurbitadienol synthase
39564146,Germanicol synthase
39564180,Isomultiflorenol synthase
39566929,User talk:Camulogene/2
39568847,Dammaradiene synthase
39568878,Camelliol C synthase
39575312,Affine gauge theory
39578343,User:Steve Quinn/Former MM content of Wikipedia
39582448,Beta-amyrin synthase
39582499,Alpha-amyrin synthase
39582507,Lupeol synthase
39582526,TRNA pseudouridine31 synthase
39582535,21S rRNA pseudouridine2819 synthase
39582537,Dan Willard
39582545,Mitochondrial tRNA pseudouridine27/28 synthase
39582557,TRNA pseudouridine38/39 synthase
39582573,Shionone synthase
39582581,Parkeol synthase
39582593,Achilleol B synthase
39582600,Glutinol synthase
39582614,Friedelin synthase
39582629,Baccharis oxide synthase
39582642,Alpha-seco-amyrin synthase
39582652,Marneral synthase
39582663,Beta-seco-amyrin synthase
39582678,Delta-amyrin synthase
39582697,Tirucalladienol synthase
39582713,Baruol synthase
39583217,User:Schubi87/sandbox
39583234,Étale homotopy type
39583490,Syn-copalyl-diphosphate synthase
39583848,Terpentedienyl-diphosphate synthase
39583913,Halimadienyl-diphosphate synthase
39583952,(S)-beta-macrocarpene synthase
39584006,Lycopene epsilon-cyclase
39584087,Prosolanapyrone-III cycloisomerase
39584202,2-hydroxychromene-2-carboxylate isomerase
39585794,User:Cooperised/sandbox
39587395,Matrix geometric method
39587805,Proximal gradient method
39588081,Multiplicative sequence
39590590,Wikipedia:Reference desk/Archives/Mathematics/2013 June 2
39592843,Next-generation matrix
39592996,Parshin's conjecture
39595047,User:Jitenphy
39595915,Induction motors modelling in ABC frame of reference
39597143,M/D/c queue
39604127,Pyrrolysine—tRNAPyl ligase
39604165,O-phospho-L-serine—tRNA ligase
39604224,Cholate—CoA ligase
39605244,D-alanine—(R)-lactate ligase
39606032,Hermite–Minkowski theorem
39606496,Stimulated Raman adiabatic passage
39607861,User:Yingshuai/sandbox
39608620,ACP-SH:acetate ligase
39608655,3-hydroxypropionyl-CoA synthase
39608678,3-hydroxybenzoate—CoA ligase
39608713,"(2,2,3-trimethyl-5-oxocyclopent-3-enyl)acetyl-CoA synthase"
39608738,(butirosin acyl-carrier protein)—L-glutamate ligase
39608798,Adenosylcobinamide-phosphate synthase
39611193,Simplicial presheaf
39611547,User:TakuyaMurata/Bousfield localization
39612887,Wikipedia:Reference desk/Archives/Science/2013 June 5
39619301,"UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diamino-pimelate ligase"
39619441,Cyanophycin synthase (L-arginine-adding)
39619450,Coenzyme F420-0:L-glutamate ligase
39619473,Coenzyme gamma-F420-2:alpha-L-glutamate ligase
39619498,Coenzyme F420-1:gamma-L-glutamate ligase
39619550,D-alanine—D-serine ligase
39619567,4-phosphopantoate—beta-alanine ligase
39619587,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate—D-lysine ligase
39619624,N2-citryl-N6-acetyl-N6-hydroxylysine synthase
39619775,TRNAIle-lysidine synthase
39619832,7-cyano-7-deazaguanine synthase
39620033,Asparagine synthase (glutamine-hydrolysing)
39620091,"Cobyrinate a,c-diamide synthase"
39620192,Wikipedia:Reference desk/Archives/Mathematics/2013 June 5
39624845,User:SixWingedSeraph/sandbox
39627022,Talk:Fractional-order system
39629790,Natural Earth projection
39638466,User:Frivadossi
39641232,ULN2003A
39646399,User:ReconditeRodent/Quotes
39653069,Bistritz stability criterion
39653582,Spherical basis
39654572,User talk:Jdw11
39654854,Beilinson regulator
39656892,Hardgrove Grindability Index
39659966,User:BG19bot/Fix section headings
39661365,Talk:Category of elements
39661691,Spherinder
39664095,User:Jacopo Werther/sandbox
39666294,Rosser's equation
39668031,Rosser's equation (physics)
39668123,User:Ed g2s/Sandbox4
39674930,Talk:Gårding's inequality
39675632,Turning point test
39697339,Turán's method
39698985,Thermodynamic relations across normal shocks
39702403,Van der Corput's method
39711379,Physics applications of asymptotically safe gravity
39720474,Poincaré separation theorem
39724562,User talk:85.75.176.240
39726151,Negative hypergeometric distribution
39726261,Talk:Permutation polynomial
39726645,Hopfield dielectric
39730469,User:Passion&Warfare/sandbox
39731230,User:GooNabO/sandbox
39744759,Wikipedia:Reference desk/Archives/Mathematics/2013 June 18
39765764,User:Tim Zukas/Bowring
39768121,User:Halilusta
39770865,User talk:111.150.32.48
39771021,User:Pstudier/sandbox
39773038,Talk:Unit hyperbola
39775753,User:Gerardpc
39776688,Cost of transport
39776872,Sullivan's Index
39778360,Downside beta
39781140,Goldberg polyhedron
39786397,Dual-beta
39795493,8192 (number)
39797766,Hypoelastic material
39799215,K-SVD
39799223,PatchMatch
39800531,User:Ifj.Kuti.Imre/sandbox
39805389,User talk:67.169.102.164
39809563,User:Jonhanke496/sandbox
39810750,User:Bloccer/sandbox
39810802,User:Bloccer
39811845,User:Jacob S-589/sandbox
39816349,User talk:M S DIVEKAR
39818887,Carr–Madan formula
39818965,Integer-valued function
39824656,Talk:Electropermanent magnet
39831819,User talk:216.80.116.121
39833800,Darcy number
39839860,User talk:Fangcsno1
39840292,Talk:Quadratic unconstrained binary optimization
39855401,Talk:Rational language
39865404,Wikipedia:Reference desk/Archives/Mathematics/2013 July 1
39871004,TraPPE force field
39883878,User:Holigor/sandbox
39892795,Biomass partitioning
39895265,Orders of magnitude (probability)
39896321,User:Eirik1231/Circular segment
39900211,User talk:2001:638:403:5050:224:1DFF:FEDE:83A3
39904010,Template talk:Country data Bolivia
39904155,Template talk:Country data Venezuela
39904936,Lie group action
39906398,Slice theorem (differential geometry)
39908921,Differential graded Lie algebra
39924473,Ceramide phosphoethanolamine synthase
39925229,User:K.P.Govind/sandbox
39937174,User:Strendom/sandbox
39944464,User:Bark10731/sandbox
39944913,Integral closure of an ideal
39945265,Production flow analysis
39949941,User:TakuyaMurata/Analytic spread
39952976,Analytically unramified ring
39954079,User:Dimension10/intro
39957961,User:Shanth phy/sandbox
39959517,Rose Peltesohn
39962200,Analytically irreducible ring
39963337,Dmitrii Ivanovich Zhuravskii
39972760,Module:Rfx/doc
39983624,User:Xoagus/sandbox
39986374,Wikipedia:Reference desk/Archives/Mathematics/2013 July 9
39990523,User:Dimension10/Workspace
39991615,User:Chrisdecorte
39992684,Étale topos
39993939,User:FrancisWang/sandbox
39994797,User:Smoro100/sandbox
39999171,Level (logarithmic quantity)
40004154,Hoon Balakram
40005572,Talk:Stagnation enthalpy
40006308,User:Erinius/sandbox
40006957,Isovalent hybridization
40022828,BHT algorithm
40030501,M2-brane
40030806,Sound exposure
40033814,Effaceable functor
40038191,User talk:87.68.149.12
40039206,Talk:Fano's inequality
40045504,User talk:DaybreakGD
40050544,Formulae of shapes
40057833,Talk:Polar topology
40067041,User:HowardMorland/Sandbox-6
40067253,User talk:135.245.192.4
40071562,Wikipedia:Reference desk/Archives/Mathematics/2013 July 22
40075528,Sphere packing in a sphere
40079283,Convex position
40087321,Quadrisecant
40092982,User talk:14.198.221.19
40093498,Descartes number
40096594,Talk:Coupling coefficient of resonators
40096642,User:Roesser
40099256,Wikipedia:Reference desk/Archives/Mathematics/2013 July 25
40102929,User:Zhongmou Zhang/sandbox
40108014,User:Ashwanialok26
40116145,Weak trace-class operator
40116557,Calkin correspondence
